long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,12.307163501422636,5.414327002845272,1,0,0,1,1
0,12.2,5.970046153593092,1,1,0,1,0
1,12.883111802278098,5.616888197721901,1,1,0,1,1
1,12.887717861450136,5.6122821385498645,1,1,0,1,1
0,13.385421196477944,6.670842392955888,0,0,0,1,0
0,13.453606848271862,6.423196575864069,0,0,1,1,0
1,12.37861031660998,5.478610316609981,1,0,0,1,1
1,12.615976466956106,5.743984311304071,1,0,0,1,1
1,12.352149694640875,6.147850305359123,1,1,0,0,1
0,13.443971675436758,6.287943350873515,0,0,1,1,0
1,13.259829364474715,6.35152607744302,0,0,1,0,1
1,12.794255429375497,5.534290761770751,1,0,0,1,1
1,12.604050972100286,6.390885312774356,0,1,0,1,1
1,13.159458050765164,6.181083898469671,0,1,0,0,1
1,12.086244016748582,5.386244016748582,0,1,0,0,1
0,14.227013675712165,6.384675783808111,1,0,1,0,0
1,12.666295955458864,6.002224267246816,0,1,0,1,1
0,13.435177392120496,6.432411303939752,0,0,1,1,0
0,13.32052161645194,6.489739191774031,0,0,1,1,0
1,12.54330866363996,5.92913582954995,0,1,1,0,1
1,12.36801787432018,5.468017874320179,1,0,0,1,1
1,12.312636693278044,5.425273386556087,1,0,0,1,1
1,12.647673060622068,6.059591325777584,0,1,1,0,1
1,12.774584045666122,6.007185897251226,0,1,0,1,1
1,12.15504229932158,5.58991540135684,0,0,1,0,1
1,12.500920287485656,5.667280191657104,1,0,0,1,1
1,11.961541899310944,6.320192737413867,0,0,0,1,1
1,12.47981231556512,5.653208210376747,1,0,0,1,1
1,12.496303747856766,5.428043392550967,1,0,0,1,1
1,12.10664250695591,5.443985504173546,0,1,0,0,1
1,12.64305255210128,6.141684687392313,0,1,0,1,1
0,12.617498879900936,6.960833706699687,1,0,0,1,0
1,12.537211380520128,6.3843028451300325,0,0,0,1,1
0,13.552015417994223,6.405779490888247,0,0,1,1,0
1,13.188207904058704,6.101310232882366,0,1,0,0,1
0,13.362582814327777,6.312251557016679,0,0,1,1,0
1,12.58121162101825,5.976514526272812,0,1,1,0,1
0,11.516749801249556,6.441375695626555,0,1,1,1,0
0,14.101649486250826,6.301099657500551,1,0,1,0,0
1,12.744198833902214,5.755801166097785,1,1,0,1,1
1,12.759034198151932,5.740965801848067,1,1,0,1,1
1,12.714473416441118,5.619737216982437,1,0,0,0,1
1,12.472743105324792,5.587876149112534,1,0,0,1,1
0,12.630751877230466,6.956416040923178,1,0,0,1,0
0,12.2,5.81129060772548,1,1,0,1,0
1,12.356073506699737,5.512147013399468,1,0,0,1,1
1,13.065807088392358,6.368385823215285,0,1,0,0,1
1,12.318109147731892,5.647636434664866,0,1,1,0,1
0,13.379097662725158,6.262707011824526,0,0,1,1,0
0,11.64256288440531,6.606922163303982,0,1,1,1,0
1,12.905632695380866,5.594367304619134,1,1,0,1,1
1,12.35118505526228,5.688981319077851,0,1,1,0,1
1,13.195706033164628,6.100477107426152,0,1,0,0,1
1,12.744708028716078,5.7552919712839214,1,1,0,1,1
1,12.877325847704729,5.776016842664361,0,1,0,1,1
1,11.83146630579695,5.27887978347817,0,1,0,0,1
0,12.636152603965147,6.954615798678284,1,0,0,1,0
0,13.730202904709769,6.202683224534486,0,0,1,1,0
0,13.93577058781816,6.448418954202018,0,0,1,1,0
0,13.82197684529462,6.221123974836322,0,0,1,1,0
1,12.49123460584068,6.008765394159319,1,1,0,0,1
1,12.320815361053434,6.170858494525195,1,0,0,0,1
0,12.200422287892907,5.997888560535464,1,1,0,1,0
1,12.42925464952412,5.425850929904824,1,0,0,0,1
0,13.704890418981256,6.224379640873208,0,0,1,1,0
1,12.5236411523507,5.623641152350701,1,0,0,1,1
0,13.350712374586228,6.601424749172452,0,0,0,1,0
1,12.7379124063336,6.3310437968332005,0,1,0,0,1
1,12.334789061438828,5.469578122877653,1,0,0,1,1
1,12.499689460126714,5.920434755822603,1,0,0,0,1
1,12.677470212509087,5.777470212509087,1,0,0,1,1
0,13.396497929604612,6.692995859209223,0,0,0,1,0
1,12.414767202061752,6.187248088659805,0,1,0,0,1
0,12.601132361589457,5.725849271192091,1,1,0,1,0
1,12.429074008833185,5.425814801766637,1,0,0,0,1
0,13.064316155791182,6.382158077895591,0,0,1,1,0
0,14.194190883539152,6.014338398033805,0,0,1,1,0
0,12.295520559411807,5.513438321764576,1,1,0,1,0
0,12.381871450715163,5.903926543265808,1,1,0,1,0
0,11.545619684068171,6.682478736272692,0,1,1,0,0
0,12.437918213779854,5.93595326501706,1,1,0,1,0
1,12.250824986693932,5.536303561924237,0,0,1,0,1
1,12.87376712443764,5.784023970015305,0,1,0,1,1
1,12.577328064541136,6.394332016135285,0,0,0,1,1
1,12.751331879864924,5.3892008720810445,1,0,0,0,1
1,12.678609326000595,5.92834404399642,0,1,0,1,1
0,12.944433889881536,6.322216944940768,0,0,1,1,0
1,12.4118938632702,5.415984837610029,1,0,0,1,1
0,12.9153872717556,6.3076936358778,0,0,1,1,0
0,13.378584721879797,6.460707639060102,0,0,1,1,0
0,13.414485781425892,6.228971562851785,0,0,1,1,0
1,12.607869107624246,5.892130892375753,1,1,0,0,1
1,12.605485193052052,6.367088841687683,0,1,0,1,1
0,13.599962619451894,6.344465211415614,0,0,1,1,0
1,12.681293634040491,5.818706365959506,1,1,0,0,1
0,11.68945868825599,5.836894591104032,0,1,1,1,0
1,12.857676405951915,5.642323594048083,1,1,0,0,1
0,11.62476948007551,6.904128246679252,0,1,1,0,0
0,12.018694607005957,6.889020955254465,0,1,1,1,0
0,14.26477124274066,6.40984749516044,1,0,1,0,0
0,13.422307671691383,6.438846164154309,0,0,1,1,0
0,14.2973962063944,6.431597470929599,1,0,1,0,0
1,12.775654636613083,5.724345363386915,1,1,0,1,1
0,12.26920704626418,5.6847577224149255,1,1,0,1,0
1,12.473806884331974,5.587698852611338,1,0,0,1,1
1,12.334257789203347,6.152039095115312,1,0,0,0,1
1,12.521115045419863,6.175431661620015,0,1,0,0,1
0,12.21113762169289,5.944311891535543,1,1,0,1,0
0,12.235439533456333,5.693681399631001,1,1,0,1,0
0,13.994070654351694,6.581185869129661,1,0,0,1,0
1,12.850074055480087,5.649925944519912,1,1,0,1,1
1,12.736203217529498,5.487240643505899,1,0,0,0,1
0,12.2,5.874360337758999,1,1,0,1,0
0,11.536000917049588,6.644003668198352,0,1,1,0,0
1,12.702503548691494,5.636495031831909,1,0,0,0,1
0,12.2,5.8701407299622,1,1,0,1,0
0,13.341687176894816,6.479156411552592,0,0,1,1,0
1,12.713940901437944,5.867100643884245,0,0,1,0,1
1,12.475686016329645,5.554588390202214,1,0,0,0,1
1,12.724629213317332,5.545895131113778,1,0,0,1,1
1,12.698042429709853,5.4211745421740885,1,0,0,0,1
0,14.290172235633928,6.487796915070437,0,0,1,1,0
0,13.63249378058742,6.28643390235364,0,0,1,1,0
1,12.17680922878878,6.172624273064174,0,1,0,0,1
0,12.600348203803472,5.8504062377707164,1,1,0,1,0
0,13.076998009442075,6.388499004721038,0,0,1,1,0
0,14.290119546084728,6.426746364056484,1,0,1,0,0
1,12.362313051160468,5.524626102320935,1,0,0,1,1
1,12.59735332977042,6.399669166221303,0,0,0,1,1
1,13.045095402907402,6.454904597092599,0,0,1,0,1
0,13.352712357100678,6.473643821449661,0,0,1,1,0
1,12.57126498446557,5.454252996893114,1,0,0,0,1
1,12.725697884677428,5.545717019220429,1,0,0,1,1
1,12.642822366332837,5.539294408416791,1,0,0,0,1
0,12.224024161912928,5.955855028522433,1,1,0,1,0
0,13.339518550763788,6.5790371015275735,0,0,0,1,0
1,12.804473208858392,5.695526791141607,1,1,0,1,1
1,12.776684789823337,5.495336957964668,1,0,0,0,1
1,12.606135226006348,6.363188643961914,0,1,0,1,1
0,13.9779574637107,5.990322173962257,0,0,1,1,0
1,12.99732384214022,5.506021355184507,0,1,0,1,1
0,11.545469954565956,6.545469954565957,0,1,1,1,0
0,12.992977433406596,6.3464887167032975,0,0,1,1,0
1,13.3685556405436,6.289396776832227,0,0,1,0,1
1,12.402652012554633,5.6017680083697545,1,0,0,1,1
1,12.67143591482752,5.828564085172481,1,1,0,0,1
1,12.724546934215963,5.605634292097651,1,0,0,0,1
1,12.572810154274814,6.393202538568704,0,0,0,1,1
0,13.396295793618172,6.211112619145482,0,0,1,1,0
1,12.475559484835896,5.370740085860684,1,0,0,0,1
0,12.857473811835924,7.061684125442717,1,0,0,1,0
0,12.23633144732166,5.818342763391704,1,1,0,1,0
1,12.4374525461839,6.184727494868456,0,1,0,0,1
0,11.532686204899854,6.630744819599418,0,1,1,0,0
1,12.71806824227815,6.134346454874163,0,1,0,1,1
0,11.65161198654298,6.908601997757164,0,1,1,0,0
1,13.345434255296963,6.154565744703034,0,0,1,0,1
1,12.786721109043729,5.713278890956273,1,1,0,0,1
0,13.03531704366002,6.367658521830009,0,0,1,1,0
0,14.263870219186016,6.409246812790678,1,0,1,0,0
0,13.322978058191234,6.488510970904383,0,0,1,1,0
0,12.546334681984298,5.787390462315013,1,1,0,1,0
0,11.533782648038937,6.635130592155745,0,1,1,0,0
1,12.607818045067171,5.892181954932827,1,1,0,0,1
1,12.750148814382424,6.062165167639547,0,1,0,1,1
1,12.944536790751874,5.624792220808283,0,1,0,1,1
1,12.946399157978965,6.231995789894821,0,0,1,0,1
1,11.978893459141824,6.128642990920405,0,1,0,0,1
1,12.570432244852116,5.571594625857981,1,0,0,1,1
0,14.32025510085843,6.44683673390562,1,0,1,0,0
0,11.862769623905438,6.772077217929079,0,1,1,1,0
1,12.540894939823673,5.926118674779592,0,1,1,0,1
1,11.947594784400447,5.3485568706402695,0,1,0,0,1
0,14.097400145649727,6.068111030194596,0,0,1,1,0
1,12.45085708602834,6.049142913971661,1,1,0,0,1
1,12.322128880932825,5.422128880932825,1,0,0,1,1
1,12.843726350835608,5.333764189498636,1,0,0,0,1
0,12.27527202523892,5.64836784856648,1,1,0,1,0
0,14.327820801750432,6.514435839649914,1,0,0,1,0
1,11.744458293086677,6.076546287352595,0,1,0,0,1
1,12.5758539687305,5.768467120521786,0,0,1,0,1
0,12.302017504296536,5.502353755012625,1,1,0,1,0
0,12.292140323894234,5.547158056634597,1,1,0,1,0
1,12.882936160291624,6.135229315523153,0,1,0,0,1
1,12.632408599587658,5.754939066391771,1,0,0,1,1
1,12.892939279878696,5.6070607201213045,1,1,0,1,1
0,13.086446677382757,6.909035548411496,1,0,0,1,0
1,12.82933175215866,5.528444707973557,1,0,0,1,1
1,11.90324421944307,5.4,1,0,0,0,1
1,13.138350573561016,6.420942529393705,0,0,1,0,1
0,12.24378976367294,5.668630708981175,1,1,0,1,0
1,13.181463945252752,6.318536054747246,0,0,1,0,1
0,13.195217301860753,6.76826089937975,1,0,0,1,0
0,13.250896759331248,6.550896759331247,1,0,0,1,0
0,12.254961699347144,5.635114901958572,1,1,0,1,0
1,12.636840128443689,6.178959229337872,0,1,0,1,1
1,12.315638936850975,5.402234133835854,1,0,0,1,1
1,12.407556432536776,5.605037621691183,1,0,0,1,1
1,13.0018117966273,6.498188203372701,0,0,1,0,1
0,13.160399125418255,6.779866958193915,1,0,0,1,0
1,12.802003685060216,5.697996314939782,1,1,0,1,1
0,13.464138792237236,6.417930603881382,0,0,1,1,0
0,13.757514922507417,6.256936154162548,0,0,1,1,0
1,11.954316237191277,6.123181386042505,0,1,0,0,1
1,12.837678465336106,5.662321534663893,1,1,0,1,1
0,13.320832663942234,6.541665327884465,0,0,0,1,0
1,12.36647758499532,5.53295516999064,1,0,0,1,1
0,12.224550875281649,5.952694748310101,1,1,0,1,0
0,12.999966461874504,6.299966461874505,1,0,0,1,0
1,12.316980383850211,5.433960767700421,1,0,0,1,1
0,13.378058671263666,6.656117342527333,0,0,0,1,0
0,13.363313799932316,6.31005860020305,0,0,1,1,0
1,12.757790241993714,5.540368293001047,1,0,0,1,1
0,13.049329427751822,6.374664713875911,0,0,1,1,0
1,12.584741141331872,5.440677305904553,1,0,0,1,1
1,12.563855075351588,5.452771015070318,1,0,0,0,1
1,12.56451526127302,5.664515261273021,1,0,0,1,1
1,12.872851029457614,5.521191495090398,1,0,0,1,1
1,12.500064871226517,5.666709914151011,1,0,0,1,1
1,11.501341911522182,6.022520424782707,0,1,0,0,1
1,12.855721353980814,5.644278646019186,1,1,0,1,1
1,12.885370214143974,5.98955015295998,0,0,1,0,1
1,12.689286510597968,5.792857673731978,1,0,0,1,1
0,13.19835347240804,6.767215509197321,1,0,0,1,0
0,11.562423088104747,6.937576911895253,0,1,1,0,0
1,12.568268981280417,5.712179320853611,1,0,0,1,1
