X1,X2,X3,X4,X5,X6,X7,X8,X9,Target
-0.3770081687053868,-0.9057479578236534,-0.5885040843526934,0.2356301054408667,-1.5344877469419198,-1,0.6287397891182667,0.4942520421763466,0.28275612652904,0
-0.2860277075358578,-1.1088221660286863,-0.3823556679426274,-0.1772055415071715,0.3963279604067695,1,0.0176443320573725,0.3367667509569705,0.3632332490430294,1
-2.0469606188549028,-0.6,-1.5060787622901948,1.1696061885490263,0.370440928282354,-1,-1.4121575245803897,0.929559071717646,1.2234803094274511,0
-0.3338132997112001,-0.0220622334295999,-0.0558755331408,0.1558755331408,-0.4,1,-1.1736180691695997,0.0,0.0,1
0.2130936316928567,-0.8696404475392852,0.1,-0.1282734079232142,-0.1827340792321418,1,1.4848202237696424,-0.1,-0.2413670396160709,1
0.3088771985376231,-1.5866842021935654,0.0044385992688115,-0.1044385992688115,-0.4221929963440578,1,1.269973696709652,0.0433421010967826,-0.4088771985376231,1
-0.380411720809032,-0.695102930202258,-0.2755146510112899,0.237757325505645,-0.952448534898871,-1,-0.267139744292097,0.2328602557079029,0.285308790606774,0
-0.4867618966010558,-0.5205713796063348,-0.4470475864042232,-0.2338094830052789,-1.5279046558137257,1,-0.8602856898031674,0.2602856898031674,0.2602856898031674,1
0.0505163388570039,-0.7515490165710117,0.1494836611429961,-0.0505163388570039,-0.4948366114299609,-1,-0.044320272572957,-0.1,-0.0505163388570039,0
0.5187988290048752,-0.9718017564926872,-0.8093994145024376,0.2483032202365933,0.8765014637439061,-1,1.0328979507585314,0.7812011709951249,-0.4953002927487812,0
0.0619713034879897,-0.5718278209279384,-1.0,-0.0619713034879897,0.8295695523198459,1,-0.6,0.5718278209279384,-0.0619713034879897,1
-0.5371431343329972,0.8448739332745296,0.4205042669018817,-0.4102521334509408,0.5551260667254704,1,-0.5063867339801746,0.3653782001764113,-0.3717649341565859,1
0.3947108796303135,1.4814880787060971,0.9973554398151568,-0.3,1.3682652777818811,-1,0.8264456018484324,1.478843518521254,0.589421759260627,0
0.0664566393288079,-0.9715185831447966,-0.3952530971907994,-0.0664566393288079,-2.081012388763198,-1,1.0952530971907994,0.3857592915723983,-0.0284814168552034,0
-0.6164649709442798,1.6759076307507412,-0.3329299418885595,-0.3582324854721398,0.6417675145278601,-1,-0.5253025435835804,-0.4329299418885595,-0.9835350290557204,0
-0.5643036826016923,0.8135696317398309,0.0085570539186462,-0.2592911047805076,-1.732151841300846,-1,-0.5457214730406769,-0.0050125778211845,-0.4778733143415229,0
-1.3553873020660094,-1.5559930146283756,-1.0,0.8775422228924132,-1.1446126979339906,1,-0.1667676187603943,1.5559930146283756,2.033838093801972,1
-0.2528146055496701,-0.7842715351832235,-0.5196605810209707,0.1606788379580584,-0.3685430703664468,-1,1.123592697225165,0.4,0.1764073027748351,0
-1.0938768583166572,-1.4984137759518663,-0.7646256194388857,1.1077093657314765,-1.1707487611222285,1,-0.3707487611222285,1.1061231416833428,1.4061231416833428,1
-0.1489136380989569,0.8581522730164929,0.9,-0.0673909079340287,0.8396750031814211,-1,0.9277159047526078,0.7581522730164928,-0.1489136380989569,0
0.9487043876773726,-0.5735752355087029,-0.1611398115930377,-0.9487043876773726,-1.1098441992704102,-1,0.8264247644912972,0.0305699057965188,-0.4264247644912971,0
-0.1706941346688378,-0.6586117306623244,-0.6133676683360473,0.0853470673344189,-1.33187639399023,-1,1.1426735336672096,0.3146529326655811,0.0426735336672094,0
-1.537390755093384,-1.082784036757202,-1.0,1.1323470571307372,-0.962609244906616,1,-0.0575655469439697,1.082784036757202,1.4878277347198487,1
0.0698782354046081,-0.6650608822976959,-0.3951826468930878,0.034939117702304,0.6903652937861756,-1,-0.0445738239161283,0.2951826468930878,-0.034939117702304,0
-0.4097017535529934,-0.8,-0.565821052131796,0.265821052131796,-0.5097017535529933,-1,0.8805964928940133,0.4438807014211973,0.2877614028423946,0
-0.4494720388540927,-0.2824533980901545,-0.9824533980901544,0.2659627184721236,-0.3824533980901545,-1,1.1010559222918146,0.3319254369442472,0.1659627184721236,0
-0.259852661979624,0.3542225694198388,0.2285188078498656,-0.0542225694198388,-0.1429623843002686,1,-1.074296238430027,0.1285188078498657,-0.2570376156997314,1
0.0888835604460189,-0.2296278534820063,-0.6740936116979304,-0.1185114139280253,-0.1,1,-0.3926050256259557,0.1407442930359873,-0.0296278534820063,1
-0.2461974400182188,-0.0769012799908905,-0.4460557599590076,0.1230987200091094,-0.2846480800136641,1,-0.6,0.0769012799908905,0.0,1
1.0377313193532298,0.7490747225870805,0.8320596177363045,0.3056717016169252,0.4452535757959941,1,-0.3886565967661494,0.5056717016169253,0.7490747225870805,1
-0.9866448593753636,-0.0244299062502423,-0.244462617187197,0.0311074765625605,0.3244299062502424,-1,0.526710281249273,0.0,0.0555373828128029,0
0.2270483996607304,0.8946693988125566,0.9135241998303651,-0.3,0.3622903979643826,-1,1.664758001696348,0.8081935986429217,0.2540967993214609,0
-0.3328041901036735,-0.9984125703110204,-0.737566479170612,-0.2,0.3015874296889795,1,1.2079371484448975,0.6703706692742856,0.365608380207347,1
-0.4142477694970446,-1.1715044610059109,-0.1928761152514777,-0.1145133830177318,0.0358850372632989,1,0.178628345754433,0.1928761152514777,0.5,1
-1.6552784719850695,-0.6251223769121139,-0.95175949066169,1.4195991511028163,-0.7964810186766202,1,0.0035189813233797,0.5447215280149303,0.8447215280149303,1
0.0357439663573837,-0.7072318990721511,0.1642560336426163,-0.0357439663573837,-0.6425603364261628,-1,-0.206816370068779,-0.1,-0.0357439663573837,0
-0.1085684909018679,-0.6682572323312579,-0.015871383834371,-0.0768257232331258,0.0463485535337484,-1,0.5926971070674969,-0.0768257232331258,-0.1,0
-1.290035823780519,-1.193277607452526,-0.830011941260173,1.216686568766955,-1.039976117479654,1,-0.2399761174796539,0.909964176219481,1.209964176219481,1
0.2463478215749192,0.9622173755122172,0.9231739107874596,-0.3,0.4780869294495151,-1,1.5682608921254042,0.8853912862996767,0.2926956431498383,0
-0.2008841675123423,-0.1112093519458158,0.0663719441625525,-0.0112093519458158,-0.4,1,-2.964603609137868,0.0,0.0224187038916316,1
-0.4329100532509438,0.866772486687264,-0.3003174600617921,0.0338624334363202,-1.3325925931891516,-1,-1.0674074068108483,-0.3003174600617921,-0.3996825399382078,0
-1.0837686066262469,-1.7540578483434384,-0.8378264549696851,0.9081156966868766,-1.2540578483434384,1,-0.3621735450303149,1.4837686066262468,1.8756529099393704,1
-1.4099057430248898,-0.3024764357562225,-0.6099057430248899,0.7198114860497797,-0.5537146536343337,1,-0.4851413854626653,0.2049528715124449,0.4561910893905562,1
-0.0417306816154869,-0.3244238654606177,-0.5,0.0417306816154869,0.9,-1,0.1165386367690261,0.1913465919225654,0.0,0
0.0217094194782634,-0.8804273548695659,-0.0174358707826048,-0.0412820646086975,-0.0782905805217365,-1,0.6174358707826049,-0.0021367743478293,-0.0412820646086975,0
-1.6890257378083118,0.2931691146300261,0.0287794097533505,2.7293952298907533,0.2109742621916883,-1,-0.8109742621916883,0.0534154426849869,-0.3596305079175583,0
0.2235692300055431,-0.4528615399889136,0.1,-0.2853538450083147,-0.0235692300055431,1,0.5968000049639693,-0.0382153849972284,-0.1,1
-0.1642531780585185,0.0942987287765925,-0.0057012712234074,0.1528506356117037,-0.4,1,-0.8357468219414814,0.0,0.0,1
0.1013368014748715,0.2355613357914525,0.1671122671582905,-0.2013368014748715,0.0026736029497431,0,-2.327540526942223,0.0671122671582905,0.0671122671582905,1
-1.011616068920764,-0.1612797702641195,-0.1690238162112957,-0.1154880918943521,-0.3612797702641196,1,-1.096127977026412,0.0193601148679402,0.1535357243169435,1
-0.6143692491509226,1.6853383788208482,-0.3287384983018452,-0.3571846245754613,0.6428153754245387,-1,-0.5284461262736161,-0.4287384983018452,-0.9856307508490776,0
-0.1,0.5231020942789639,-0.176897905721036,0.0353795811442072,0.576897905721036,-1,0.5169633508463424,-0.0353795811442072,-0.0646204188557928,0
-1.3441051572710228,-0.1602628931775573,0.1,0.0720525786355114,0.6,-1,-0.3279474213644885,0.0139737106822442,0.2462891824953131,0
0.0203868813071891,-1.7885416338300648,-0.1159226237385621,-0.0318452474771243,0.1,1,0.7044642575686271,0.2,-0.0885416338300648,1
-0.1,0.5733330396795175,-0.1266669603204824,0.0253333920640964,0.5266669603204824,-1,0.5973328634872281,-0.0253333920640964,-0.0746666079359035,0
-1.017676967550168,-0.581032458866592,-0.521548688299888,0.677160738116872,-0.7961282792502801,1,2.337935082266816,0.341806803016536,0.539225655850056,1
-0.555986812578761,-0.711973625157522,-0.2760527496849559,0.4278285635238933,-1.1961186867911509,1,-0.4521054993699118,0.1880263748424779,0.411973625157522,1
0.2535180356655706,0.9070360713311412,0.7929639286688589,-0.2197229465016441,0.3605541069967117,-1,1.6662049108360737,0.6732409821672147,0.2802770534983558,0
-0.3146972164281715,-0.0426513917859142,-0.3559083507154855,0.0293944328563429,-1.082422268574628,1,-0.429394432856343,0.0426513917859142,0.0,1
-0.7832447072275325,1.3,0.2492023650477919,0.0162235361376621,1.4324470722753242,-1,-0.1502658783174026,0.3156917795028569,-0.9832447072275324,0
-0.3540816088667299,0.6658162829223383,-0.5,-0.1117346740556083,0.7729591955666351,-1,-0.1693877392444866,-0.3117346740556083,-0.381122413300095,0
-1.6277818856826292,-0.8477670972251644,-1.0,1.2588946399556808,-0.8722181143173708,1,-0.0033308685904225,0.8477670972251644,1.2166543429521126,1
-1.3657271808208422,-0.0171364095895788,0.2871476928078158,-1.9400225664364736,-1.1314543616416846,-1,-0.2571589760260528,0.0,0.0085682047947894,0
0.8615542988431572,0.0323108597686314,0.7231085976863144,-0.1,0.416973756298103,1,-0.3877303172235772,0.0323108597686314,0.0323108597686314,1
-0.4549864527107796,0.4378513368760484,0.298209447396707,-0.1378513368760484,-0.0035811052065859,1,-1.0603581105206588,0.198209447396707,-0.3964188947934141,1
0.1785400647201535,-0.4214599352798464,-0.1226765480130517,-0.3595133549067179,0.0012166127332053,1,0.4238931607462572,0.1821899029197696,-0.0190267098134357,1
-0.3567262358865835,-0.7858184410283542,-0.627634030744813,0.2567262358865835,-0.4567262358865835,-1,1.0290922051417706,0.4850893538298754,0.2425446769149377,0
-0.4762905170221228,-0.5683873560294971,-0.4762905170221228,-0.2841936780147485,-1.6486294535479329,1,-0.9079031609926258,0.2881452585110614,0.2881452585110614,1
-0.4847872152654149,-0.8,-0.6108723291592489,0.3108723291592489,-0.5847872152654149,-1,0.7304255694691703,0.4739148861061659,0.3478297722123319,0
-2.1161373369808825,-1.3547639671720593,-1.4,2.032017227554413,-1.2709013041529411,-1,-0.6452360328279407,1.89021461924853,2.8933905973632363,0
-0.0817499375134684,-0.248961548074851,-0.9244807740374256,-0.044807740374255,-0.1286345817380214,-1,1.3224038701871277,0.248961548074851,-0.0224038701871275,0
0.0939912771168875,-0.7030043614415562,0.0834760120714407,-0.1015021807207781,0.1045065421623343,1,1.4045065421623342,-0.0849781927922188,-0.0939912771168875,1
-0.1023916504025765,-0.0992027831991411,0.0984055663982823,0.0015944336017177,-0.4,1,-3.17927236317767,0.0,0.0,1
0.1500928178047943,-0.49273780567955,0.0357540647734833,-0.3571693765156555,-0.0571693765156555,1,0.1214153117421722,0.0428306234843444,0.0284918704530333,1
